▼本法人データはリストスが提供しています。
https://listoss.com/
▼1件10円！お問い合わせフォーム送信代行。
https://ftj-g.co.jp/form/
▼御社のテレアポ代行します。
https://ftj-g.co.jp/

会社名,郵便番号,都道府県,市区町村,住所,電話番号,FAX番号,出典URL,カテゴリ
株式会社緑のふるさと公社,999-0423,山形県,西置賜郡飯豊町,須郷354-7,0238-78-0001,0238-78-0002,http://snow-man.net/,旅館・民宿,
コテージ村木湖里館,999-0423,山形県,西置賜郡飯豊町,大字須郷421-19,0238-78-0010,0238-78-0020,http://snow-man.net/,ホテル・ペンション,
湯ノ沢間欠泉湯の華,999-0422,山形県,西置賜郡飯豊町,大字広河原湯の沢448-2,0238-78-0045,0238-78-0046,http://lavo.jp/,旅館・民宿,
飯豊町立／添川小学校,999-0605,山形県,西置賜郡飯豊町,大字添川2934-2,0238-74-2006,0238-74-2050,http://www2.jan.ne.jp/,小・中・高・大学等,
ひめさゆり荘,999-0605,山形県,西置賜郡飯豊町,大字添川3514-82,0238-74-2011,0238-74-2021,http://www2.jan.ne.jp/,介護・福祉,
マルシチ米穀株式会社,999-0602,山形県,西置賜郡飯豊町,萩生3587,0238-72-2016,0238-72-2807,http://www.marushichi.info/,販売・卸（食料品）,
株式会社若乃井酒造,999-0601,山形県,西置賜郡飯豊町,大字中947-3,0238-72-2020,0238-72-3471,http://www.wakanoi.jp/,酒・飲料品,
ひめさゆり荘／在宅介護支援センターひめさゆり荘,999-0605,山形県,西置賜郡飯豊町,大字添川3514-82,0238-74-2061,N.A.,http://www2.jan.ne.jp/,介護・福祉,
飯豊町立／第二小学校,999-1113,山形県,西置賜郡飯豊町,大字小白川3360,0238-72-2066,0238-72-2704,http://www2.jan.ne.jp/,小・中・高・大学等,
源流の森センター,999-0423,山形県,西置賜郡飯豊町,大字須郷669-3,0238-77-2077,0238-77-2078,http://www.ymidori.or.jp/,アウトドア,
セブンイレブン／飯豊椿店,999-0604,山形県,西置賜郡飯豊町,大字椿1838-1,0238-74-2084,N.A.,http://www.sej.co.jp/,コンビニ・スーパー・デパート,
株式会社高橋工務店,999-1112,山形県,西置賜郡飯豊町,大字高峰3255,0238-75-2086,0238-75-2088,http://www2.jan.ne.jp/,エクステリア,
四季彩魚豊味,999-0602,山形県,西置賜郡飯豊町,大字萩生4390-4,0238-72-2109,0238-83-3380,http://samidare.jp/,レストラン,
飯豊町役場,999-0604,山形県,西置賜郡飯豊町,大字椿2888,0238-72-2111,0238-72-3827,http://www.town.iide.yamagata.jp/,市区町村機関,
飯豊町自然環境活用センター白川荘,999-0424,山形県,西置賜郡飯豊町,大字数馬218-1,0238-77-2124,0238-78-0002,http://snow-man.net/,公共宿泊施設,
飯豊町立／飯豊中学校,999-0604,山形県,西置賜郡飯豊町,大字椿1862,0238-72-2129,0238-72-2127,http://www.jan.ne.jp/,小・中・高・大学等,
いいで添川温泉しらさぎ荘,999-0605,山形県,西置賜郡飯豊町,大字添川3020-5,0238-74-2161,0238-74-2162,http://www.iide-shirasagi.com/,旅館・民宿,
飯豊町／白椿地区公民館,999-0604,山形県,西置賜郡飯豊町,大字椿1902-4,0238-72-2242,0238-72-3551,http://iide-kouminkan.jp/,市区町村機関,
いいでいい住まいづくり研究所,999-0604,山形県,西置賜郡飯豊町,大字椿3594-10,0238-86-2268,0238-72-2603,http://www16.plala.or.jp/,リフォーム,
飯豊町立／第一小学校,999-0602,山形県,西置賜郡飯豊町,大字萩生677,0238-72-2277,0238-72-2281,http://www2.jan.ne.jp/,小・中・高・大学等,
山形県飯豊少年自然の家,999-0605,山形県,西置賜郡飯豊町,大字添川3535-33,0238-74-2331,0238-72-2342,http://www.pref.yamagata.jp/,都道府県機関,
株式会社大岸製作所山形工場,999-0605,山形県,西置賜郡飯豊町,大字添川3514,0238-74-2336,0238-74-2254,http://www.ohgishi.com/,製造・加工（工作機械・一般機械器具）,
山形県木材産業協同組合,999-1113,山形県,西置賜郡飯豊町,大字小白川1788-2,0238-75-2363,0238-75-2367,http://www.mokusankyo.com/,組合・団体,
飯豊町観光協会,999-0604,山形県,西置賜郡飯豊町,大字椿1974-2,0238-86-2411,0238-86-2422,http://www.iikanjini.com/,観光・温泉・銭湯,
ひめさゆり荘／グループホームひめさゆり荘,999-0605,山形県,西置賜郡飯豊町,大字添川3514-82,0238-74-2525,N.A.,http://www2.jan.ne.jp/,介護・福祉,
有限会社アグリメントなか,999-0601,山形県,西置賜郡飯豊町,大字中2184,0238-86-2530,0238-86-2531,http://www.agreement-naka.com/,農業,
ライフホリエ,999-0604,山形県,西置賜郡飯豊町,大字椿2529,0238-72-2602,0238-72-2603,http://horieweb.jp/,総合・職別工事業,
郵便局株式会社,999-1112,山形県,西置賜郡飯豊町,高峰931-1,0238-75-2616,N.A.,http://map.japanpost.jp/,その他サービス,
飯豊町立／手ノ子小学校,999-1111,山形県,西置賜郡飯豊町,大字手ノ子1694,0238-75-2644,0238-75-2645,http://www2.jan.ne.jp/,小・中・高・大学等,
農家レストランエルベ,999-0602,山形県,西置賜郡飯豊町,大字萩生3549-1,0238-86-2828,0238-86-2830,http://www.erbe.jp/,レストラン,
有限会社後藤農場,999-0602,山形県,西置賜郡飯豊町,大字萩生1869,0238-72-2836,0238-72-2858,http://www2.jan.ne.jp/,農業,
いいで源泉株式会社,999-0601,山形県,西置賜郡飯豊町,大字中1476,0238-72-3190,0238-72-2180,http://www.iide-gensen.com/,酒・飲料品,
株式会社加藤紙器,999-0602,山形県,西置賜郡飯豊町,大字萩生908-14,0238-72-3223,0238-84-6243,http://www.katoshiki.co.jp/,その他サービス,
飯豊町社会福祉協議会,999-0604,山形県,西置賜郡飯豊町,大字椿3642,0238-72-3353,0238-72-3532,http://iide-shakyo.jp/,組合・団体,
がまの湯温泉いいで旅館,999-0604,山形県,西置賜郡飯豊町,大字椿4494,0238-72-3706,0238-72-3709,http://www.gamanoyu.jp/,旅館・民宿,
ケアハウスめざみの里,999-0602,山形県,西置賜郡飯豊町,大字萩生3608-1,0238-72-3900,0238-72-3326,http://care-net.biz/,介護・福祉,
株式会社伊藤造園土木,999-0604,山形県,西置賜郡飯豊町,椿2529-12,0238-72-3935,0238-72-2093,http://www.ito-zouendoboku.com/,農業,
めざみの里観光物産館,999-0606,山形県,西置賜郡飯豊町,大字松原1898,0238-86-3939,0238-86-3030,http://www.mezami113.com/,道の駅,
マイスターコーティング山形店,999-1111,山形県,西置賜郡飯豊町,大字手ノ子1326-2,0238-87-4108,03-5960-5359,http://www.meister-coating.com/,住まいのクリーニング,
有限会社リペア・ナガオカ,999-0601,山形県,西置賜郡飯豊町,中2515,0238-78-5022,0238-78-5023,http://r-nagaoka.com/,車検・整備・修理,
株式会社千古家,999-0603,山形県,西置賜郡飯豊町,黒沢1318,0238-78-5025,0238-78-5065,http://w-senkoya.co.jp/,製造・加工（その他）,
